ID;FLG_DEF_6M;Macro Area;Settore
673;1;Nord;Imprese private
674;0;Centro ;Artigianato e piccole imprese
675;0;Nord;Artigianato e piccole imprese
676;0;Centro ;Artigianato e piccole imprese
677;0;Centro ;Artigianato e piccole imprese
678;0;Centro ;Artigianato e piccole imprese
679;1;Nord;Artigianato e piccole imprese
680;0;Centro ;Artigianato e piccole imprese
681;0;Nord;Artigianato e piccole imprese
682;0;Centro ;Artigianato e piccole imprese
683;0;Nord;Artigianato e piccole imprese
684;0;Centro ;Artigianato e piccole imprese
685;1;Centro ;Artigianato e piccole imprese
686;0;Sud & Isole;Artigianato e piccole imprese
687;0;Nord;Artigianato e piccole imprese
688;1;Nord;Artigianato e piccole imprese
689;0;Nord;Artigianato e piccole imprese
690;0;Nord;Artigianato e piccole imprese
691;1;Nord;Artigianato e piccole imprese
692;0;Centro ;Artigianato e piccole imprese
693;1;Nord;Artigianato e piccole imprese
694;0;Nord;Artigianato e piccole imprese
695;0;Nord;Artigianato e piccole imprese
696;0;Centro ;Artigianato e piccole imprese
697;1;Centro ;Artigianato e piccole imprese
698;0;Centro ;Artigianato e piccole imprese
699;0;Nord;Artigianato e piccole imprese
700;1;Centro ;Artigianato e piccole imprese
701;1;Centro ;Artigianato e piccole imprese
702;0;Centro ;Artigianato e piccole imprese
703;0;Nord;Artigianato e piccole imprese
704;1;Centro ;Artigianato e piccole imprese
705;0;Centro ;Artigianato e piccole imprese
706;0;Nord;Artigianato e piccole imprese
707;0;Nord;Artigianato e piccole imprese
708;0;Centro ;Artigianato e piccole imprese
709;0;Centro ;Artigianato e piccole imprese
710;0;Nord;Artigianato e piccole imprese
711;0;Centro ;Artigianato e piccole imprese
712;0;Centro ;Artigianato e piccole imprese
713;1;Centro ;Artigianato e piccole imprese
714;1;Nord;Artigianato e piccole imprese
715;1;Nord;Artigianato e piccole imprese
716;0;Nord;Imprese private
717;0;Centro ;Artigianato e piccole imprese
718;1;Centro ;Artigianato e piccole imprese
719;0;Nord;Artigianato e piccole imprese
720;0;Centro ;Artigianato e piccole imprese
721;0;Nord;Artigianato e piccole imprese
722;1;Nord;Imprese private
723;0;Nord;Artigianato e piccole imprese
724;0;Nord;Artigianato e piccole imprese
725;0;Nord;Artigianato e piccole imprese
726;1;Centro ;Artigianato e piccole imprese
727;0;Nord;Artigianato e piccole imprese
728;0;Nord;Artigianato e piccole imprese
729;0;Nord;Artigianato e piccole imprese
730;0;Nord;Artigianato e piccole imprese
731;1;Nord;Artigianato e piccole imprese
732;0;Nord;Imprese private
733;0;Centro ;Artigianato e piccole imprese
734;0;Centro ;Artigianato e piccole imprese
735;0;Nord;Imprese private
736;0;Centro ;Artigianato e piccole imprese
737;0;Centro ;Artigianato e piccole imprese
738;0;Centro ;Artigianato e piccole imprese
739;0;Centro ;Artigianato e piccole imprese
740;1;Centro ;Artigianato e piccole imprese
741;0;Centro ;Artigianato e piccole imprese
742;0;Nord;Imprese private
743;0;Nord;Artigianato e piccole imprese
744;1;Centro ;Imprese private
745;0;Nord;Artigianato e piccole imprese
746;0;Centro ;Artigianato e piccole imprese
747;0;Centro ;Artigianato e piccole imprese
748;0;Sud & Isole;Artigianato e piccole imprese
749;0;Nord;NGO e altro
750;0;Nord;Artigianato e piccole imprese
751;0;Centro ;Artigianato e piccole imprese
752;0;Nord;Artigianato e piccole imprese
753;0;Centro ;Artigianato e piccole imprese
754;0;Centro ;Artigianato e piccole imprese
755;0;Centro ;Artigianato e piccole imprese
756;0;Nord;Artigianato e piccole imprese
757;0;Centro ;Artigianato e piccole imprese
758;0;Centro ;Artigianato e piccole imprese
759;0;Nord;Artigianato e piccole imprese
760;0;Centro ;Artigianato e piccole imprese
761;0;Centro ;Artigianato e piccole imprese
762;0;Nord;Artigianato e piccole imprese
763;0;Nord;Artigianato e piccole imprese
764;0;Centro ;Artigianato e piccole imprese
765;0;Sud & Isole;Imprese private
766;0;Centro ;Artigianato e piccole imprese
767;0;Nord;Artigianato e piccole imprese
768;0;Sud & Isole;Artigianato e piccole imprese
769;0;Centro ;Artigianato e piccole imprese
770;0;Centro ;Imprese private
771;0;Sud & Isole;Artigianato e piccole imprese
772;0;Centro ;Artigianato e piccole imprese
773;0;Nord;Artigianato e piccole imprese
775;0;Centro ;Artigianato e piccole imprese
776;0;Nord;Artigianato e piccole imprese
777;0;Centro ;Artigianato e piccole imprese
778;0;Nord;NGO e altro
779;0;Nord;Artigianato e piccole imprese
780;0;Nord;Artigianato e piccole imprese
781;1;Centro ;Imprese private
782;0;Sud & Isole;Artigianato e piccole imprese
783;1;Centro ;Artigianato e piccole imprese
784;0;Sud & Isole;Artigianato e piccole imprese
785;0;Centro ;Artigianato e piccole imprese
786;1;Centro ;Artigianato e piccole imprese
787;0;Nord;Artigianato e piccole imprese
788;0;Nord;Artigianato e piccole imprese
789;0;Centro ;Artigianato e piccole imprese
790;1;Centro ;Artigianato e piccole imprese
791;0;Sud & Isole;Artigianato e piccole imprese
792;0;Nord;Artigianato e piccole imprese
793;0;Nord;Artigianato e piccole imprese
794;0;Nord;Artigianato e piccole imprese
795;0;Nord;Imprese private
796;0;Centro ;Artigianato e piccole imprese
797;0;Centro ;Artigianato e piccole imprese
798;0;Centro ;Artigianato e piccole imprese
799;0;Centro ;Artigianato e piccole imprese
800;0;Nord;Artigianato e piccole imprese
801;0;Nord;Artigianato e piccole imprese
802;0;Nord;Artigianato e piccole imprese
803;0;Centro ;Artigianato e piccole imprese
804;0;Nord;Artigianato e piccole imprese
805;0;Nord;Artigianato e piccole imprese
806;0;Nord;Artigianato e piccole imprese
807;0;Nord;Imprese private
808;0;Nord;Artigianato e piccole imprese
809;1;Nord;Artigianato e piccole imprese
810;0;Centro ;Artigianato e piccole imprese
811;0;Nord;Artigianato e piccole imprese
812;0;Nord;Artigianato e piccole imprese
813;1;Centro ;Artigianato e piccole imprese
814;0;Nord;Artigianato e piccole imprese
815;1;Nord;Imprese private
816;0;Sud & Isole;Imprese private
817;0;Centro ;Artigianato e piccole imprese
818;1;Nord;Artigianato e piccole imprese
819;0;Nord;Artigianato e piccole imprese
820;0;Nord;Artigianato e piccole imprese
821;0;Nord;Artigianato e piccole imprese
822;0;Sud & Isole;Artigianato e piccole imprese
823;1;Centro ;Artigianato e piccole imprese
824;0;Centro ;Artigianato e piccole imprese
825;0;Nord;Artigianato e piccole imprese
826;0;Nord;Artigianato e piccole imprese
827;1;Nord;Artigianato e piccole imprese
828;0;Nord;Artigianato e piccole imprese
829;0;Nord;Artigianato e piccole imprese
830;0;Nord;Artigianato e piccole imprese
831;0;Centro ;Artigianato e piccole imprese
832;0;Nord;Artigianato e piccole imprese
833;1;Centro ;Artigianato e piccole imprese
834;1;Sud & Isole;Imprese private
835;0;Nord;Imprese private
836;0;Centro ;Artigianato e piccole imprese
837;1;Nord;Artigianato e piccole imprese
838;1;Centro ;Artigianato e piccole imprese
839;0;Centro ;Artigianato e piccole imprese
840;0;Centro ;Artigianato e piccole imprese
841;1;Centro ;Artigianato e piccole imprese
842;1;Centro ;Artigianato e piccole imprese
843;1;Centro ;Artigianato e piccole imprese
844;0;Nord;Artigianato e piccole imprese
845;0;Nord;Artigianato e piccole imprese
846;0;Centro ;Artigianato e piccole imprese
847;0;Nord;Artigianato e piccole imprese
848;0;Centro ;Artigianato e piccole imprese
849;1;Sud & Isole;Imprese private
850;0;Sud & Isole;Artigianato e piccole imprese
851;0;Centro ;Artigianato e piccole imprese
852;0;Sud & Isole;Artigianato e piccole imprese
853;0;Centro ;Artigianato e piccole imprese
854;0;Nord;Imprese private
855;0;Centro ;Artigianato e piccole imprese
856;0;Centro ;Artigianato e piccole imprese
857;0;Nord;Artigianato e piccole imprese
858;1;Centro ;Finanzarie
859;0;Centro ;Artigianato e piccole imprese
860;0;Centro ;Artigianato e piccole imprese
861;1;Centro ;Imprese private
862;0;Centro ;Artigianato e piccole imprese
863;0;Nord;Artigianato e piccole imprese
864;1;Nord;Artigianato e piccole imprese
865;0;Nord;Artigianato e piccole imprese
866;0;Centro ;Imprese private
867;0;Nord;Imprese private
868;0;Nord;Artigianato e piccole imprese
869;1;Centro ;Imprese private
870;1;Nord;Artigianato e piccole imprese
871;0;Nord;Artigianato e piccole imprese
872;0;Centro ;Artigianato e piccole imprese
873;0;Centro ;Artigianato e piccole imprese
874;1;Centro ;Artigianato e piccole imprese
875;1;Nord;Artigianato e piccole imprese
876;0;Nord;Artigianato e piccole imprese
877;0;Centro ;Artigianato e piccole imprese
878;0;Centro ;Artigianato e piccole imprese
879;0;Nord;Artigianato e piccole imprese
880;0;Centro ;Artigianato e piccole imprese
881;0;Nord;Artigianato e piccole imprese
882;0;Nord;Artigianato e piccole imprese
883;0;Centro ;Artigianato e piccole imprese
884;0;Centro ;Imprese private
885;0;Nord;Artigianato e piccole imprese
886;0;Nord;Artigianato e piccole imprese
887;0;Centro ;Artigianato e piccole imprese
888;0;Nord;Imprese private
889;0;Nord;Artigianato e piccole imprese
890;0;Nord;Imprese private
891;0;Centro ;Imprese private
892;1;Centro ;Artigianato e piccole imprese
893;0;Centro ;Artigianato e piccole imprese
894;1;Centro ;Artigianato e piccole imprese
895;1;Centro ;Artigianato e piccole imprese
896;1;Centro ;Artigianato e piccole imprese
897;0;Centro ;Artigianato e piccole imprese
898;0;Nord;Artigianato e piccole imprese
899;1;Centro ;Artigianato e piccole imprese
900;1;Centro ;Artigianato e piccole imprese
901;0;Nord;Artigianato e piccole imprese
902;0;Centro ;Artigianato e piccole imprese
903;1;Centro ;Artigianato e piccole imprese
904;0;Nord;Artigianato e piccole imprese
905;0;Centro ;Artigianato e piccole imprese
906;1;Nord;Artigianato e piccole imprese
907;0;Sud & Isole;Artigianato e piccole imprese
908;0;Centro ;Artigianato e piccole imprese
909;0;Centro ;Artigianato e piccole imprese
910;0;Centro ;Artigianato e piccole imprese
911;0;Centro ;Imprese private
912;1;Nord;Imprese private
913;0;Nord;Artigianato e piccole imprese
914;0;Centro ;Artigianato e piccole imprese
915;0;Nord;Artigianato e piccole imprese
916;0;Centro ;Artigianato e piccole imprese
917;1;Nord;Artigianato e piccole imprese
918;1;Centro ;Artigianato e piccole imprese
919;0;Sud & Isole;Artigianato e piccole imprese
920;0;Nord;Artigianato e piccole imprese
921;0;Centro ;Artigianato e piccole imprese
922;0;Nord;Artigianato e piccole imprese
923;0;Centro ;Artigianato e piccole imprese
924;0;Nord;Artigianato e piccole imprese
925;0;Nord;Artigianato e piccole imprese
926;0;Nord;Artigianato e piccole imprese
927;0;Nord;Imprese private
928;0;Nord;Artigianato e piccole imprese
929;0;Nord;Artigianato e piccole imprese
930;1;Nord;Artigianato e piccole imprese
931;0;Nord;Artigianato e piccole imprese
932;1;Nord;Artigianato e piccole imprese
933;0;Nord;Artigianato e piccole imprese
934;0;Nord;Artigianato e piccole imprese
935;0;Nord;Artigianato e piccole imprese
936;0;Nord;Artigianato e piccole imprese
937;0;Nord;Artigianato e piccole imprese
938;0;Nord;Artigianato e piccole imprese
939;0;Centro ;Artigianato e piccole imprese
940;0;Centro ;Artigianato e piccole imprese
941;0;Nord;Imprese private
942;0;Centro ;Artigianato e piccole imprese
943;0;Centro ;Imprese private
944;1;Nord;Artigianato e piccole imprese
945;0;Centro ;Imprese private
946;0;Sud & Isole;Imprese private
947;0;Nord;Artigianato e piccole imprese
948;0;Centro ;Artigianato e piccole imprese
949;0;Nord;Artigianato e piccole imprese
950;0;Centro ;Imprese private
951;0;Centro ;Artigianato e piccole imprese
952;0;Nord;Artigianato e piccole imprese
953;1;Centro ;Artigianato e piccole imprese
954;0;Centro ;NGO e altro
955;0;Centro ;Artigianato e piccole imprese
956;0;Nord;Imprese private
957;1;Sud & Isole;Artigianato e piccole imprese
958;1;Nord;Artigianato e piccole imprese
959;0;Centro ;Artigianato e piccole imprese
960;1;Nord;Imprese private
961;0;Nord;Artigianato e piccole imprese
962;0;Centro ;Imprese private
963;0;Nord;Artigianato e piccole imprese
964;1;Centro ;Imprese private
965;0;Nord;Artigianato e piccole imprese
966;0;Centro ;Artigianato e piccole imprese
967;0;Nord;Artigianato e piccole imprese
968;0;Nord;Artigianato e piccole imprese
969;1;Nord;Imprese private
970;0;Centro ;NGO e altro
971;1;Nord;Artigianato e piccole imprese
972;0;Nord;Artigianato e piccole imprese
973;0;Centro ;Imprese private
974;0;Nord;Imprese private
975;0;Nord;Artigianato e piccole imprese
976;0;Nord;Artigianato e piccole imprese
977;0;Nord;Artigianato e piccole imprese
978;0;Nord;Imprese private
979;0;Nord;Artigianato e piccole imprese
980;0;Centro ;Artigianato e piccole imprese
981;0;Centro ;Imprese private
982;0;Sud & Isole;Artigianato e piccole imprese
983;0;Nord;NGO e altro
984;0;Nord;Artigianato e piccole imprese
985;0;Centro ;Artigianato e piccole imprese
986;1;Nord;Artigianato e piccole imprese
987;0;Centro ;Artigianato e piccole imprese
988;0;Nord;Artigianato e piccole imprese
989;0;Centro ;Artigianato e piccole imprese
990;0;Centro ;Artigianato e piccole imprese
991;0;Nord;Artigianato e piccole imprese
992;0;Centro ;Artigianato e piccole imprese
993;0;Sud & Isole;Artigianato e piccole imprese
994;1;Centro ;Artigianato e piccole imprese
995;0;Sud & Isole;Imprese private
996;1;Nord;Artigianato e piccole imprese
997;0;Nord;Imprese private
998;1;Nord;NGO e altro
999;0;Centro ;Artigianato e piccole imprese
1000;0;Nord;Artigianato e piccole imprese
1001;0;Nord;Artigianato e piccole imprese
1002;0;Sud & Isole;Artigianato e piccole imprese
1003;0;Sud & Isole;Artigianato e piccole imprese
1004;1;Nord;Artigianato e piccole imprese
1005;1;Sud & Isole;Artigianato e piccole imprese
1006;0;Nord;Artigianato e piccole imprese
1007;0;Centro ;Artigianato e piccole imprese
1008;0;Centro ;NGO e altro
1009;0;Centro ;Imprese private
1010;0;Nord;Artigianato e piccole imprese
1011;1;Nord;Artigianato e piccole imprese
1012;0;Centro ;Artigianato e piccole imprese
1013;0;Centro ;Artigianato e piccole imprese
1014;0;Nord;Artigianato e piccole imprese
1015;0;Sud & Isole;Artigianato e piccole imprese
1016;0;Centro ;Imprese private
1017;0;Centro ;Imprese private
1018;1;Centro ;Artigianato e piccole imprese
1019;0;Centro ;Artigianato e piccole imprese
1020;0;Nord;Artigianato e piccole imprese
1021;0;Centro ;Artigianato e piccole imprese
1022;0;Nord;Artigianato e piccole imprese
1023;0;Centro ;Artigianato e piccole imprese
1024;0;Centro ;Artigianato e piccole imprese
1025;0;Nord;Artigianato e piccole imprese
1026;1;Nord;Artigianato e piccole imprese
1027;0;Centro ;Imprese private
1028;0;Nord;Artigianato e piccole imprese
1029;0;Nord;Artigianato e piccole imprese
1030;0;Nord;Artigianato e piccole imprese
1031;1;Nord;Imprese private
1032;0;Nord;Artigianato e piccole imprese
1033;0;Centro ;Artigianato e piccole imprese
1034;0;Centro ;Artigianato e piccole imprese
1035;0;Nord;Artigianato e piccole imprese
1036;1;Centro ;Artigianato e piccole imprese
1037;0;Nord;Artigianato e piccole imprese
1038;0;Centro ;Artigianato e piccole imprese
1039;0;Nord;Artigianato e piccole imprese
1040;0;Nord;Artigianato e piccole imprese
1041;0;Nord;Artigianato e piccole imprese
1042;0;Nord;Artigianato e piccole imprese
1043;0;Sud & Isole;Artigianato e piccole imprese
1044;1;Sud & Isole;Imprese private
1045;1;Centro ;Artigianato e piccole imprese
1046;0;Nord;Artigianato e piccole imprese
1047;0;Nord;Artigianato e piccole imprese
1048;0;Nord;Artigianato e piccole imprese
1049;0;Sud & Isole;Artigianato e piccole imprese
1050;1;Nord;Artigianato e piccole imprese
1051;0;Centro ;Imprese private
1052;0;Centro ;Artigianato e piccole imprese
1053;0;Centro ;Artigianato e piccole imprese
1054;1;Centro ;Artigianato e piccole imprese
1055;1;Centro ;Imprese private
1056;0;Centro ;Artigianato e piccole imprese
1057;0;Nord;NGO e altro
1058;0;Sud & Isole;Artigianato e piccole imprese
1059;0;Nord;Artigianato e piccole imprese
1060;0;Nord;Imprese private
1061;0;Centro ;Artigianato e piccole imprese
1062;0;Sud & Isole;Artigianato e piccole imprese
1063;0;Nord;Artigianato e piccole imprese
1064;0;Sud & Isole;Artigianato e piccole imprese
1065;0;Nord;Artigianato e piccole imprese
1066;0;Nord;Artigianato e piccole imprese
1067;1;Nord;Artigianato e piccole imprese
1068;0;Nord;Artigianato e piccole imprese
1069;0;Sud & Isole;Artigianato e piccole imprese
1070;0;Sud & Isole;Artigianato e piccole imprese
1071;0;Nord;Artigianato e piccole imprese
1072;0;Sud & Isole;Artigianato e piccole imprese
1073;0;Sud & Isole;Artigianato e piccole imprese
1074;0;Nord;Imprese private
1075;1;Centro ;Artigianato e piccole imprese
1076;0;Nord;Artigianato e piccole imprese
1077;0;Sud & Isole;Artigianato e piccole imprese
1078;0;Nord;Artigianato e piccole imprese
1079;1;Nord;Artigianato e piccole imprese
1080;0;Nord;Artigianato e piccole imprese
1081;0;Sud & Isole;Artigianato e piccole imprese
1082;0;Sud & Isole;Artigianato e piccole imprese
1083;0;Nord;Artigianato e piccole imprese
1084;0;Nord;Artigianato e piccole imprese
1085;0;Sud & Isole;Imprese private
1086;0;Centro ;Artigianato e piccole imprese
1087;0;Centro ;Artigianato e piccole imprese
1088;0;Centro ;Artigianato e piccole imprese
1089;0;Centro ;Artigianato e piccole imprese
1090;1;Nord;Artigianato e piccole imprese
